entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
1000,entity,create_with_components,concord,kb,2026-02-13 22:57:43Z,876.4219,876.4219,876.4219,100
1000,entity,create_with_components,concord-no-serialize,kb,2026-02-13 22:58:16Z,626.4219,626.4219,626.4219,100
1000,entity,create_with_components,ecs-lua-batch,kb,2026-02-13 22:58:34Z,1589.5117,1589.5117,1589.5117,73
1000,entity,create_with_components,ecs-lua-nobatch,kb,2026-02-13 22:58:53Z,1776.9844,1776.9844,1776.9844,76
1000,entity,create_with_components,lovetoys,kb,2026-02-13 22:59:13Z,1008.9375,1008.9375,1008.9375,94
1000,entity,create_with_components,nata,kb,2026-02-13 22:59:24Z,218.75,218.75,218.75,100
1000,entity,create_with_components,tinyecs,kb,2026-02-13 22:59:26Z,226.8828,226.8828,226.8828,100
1000,entity,destroy,concord,s,2026-02-13 22:59:28Z,0.000744021,0.000715021,0.000798417,96
1000,entity,destroy,concord-no-serialize,s,2026-02-13 22:59:53Z,0.00034375,0.000320896,0.000396521,100
1000,entity,destroy,ecs-lua,s,2026-02-13 23:00:17Z,0.0001295625,0.000126417,0.0001324165,100
1000,entity,destroy,lovetoys,s,2026-02-13 23:00:32Z,0.01064375,0.010479333,0.0107414375,96
1000,entity,destroy,nata,s,2026-02-13 23:02:36Z,0.0000885625,0.0000861665,0.000090125,100
1000,entity,destroy,tinyecs,s,2026-02-13 23:02:37Z,0.000156,0.000154417,0.000158,100
1000,entity,destroy,concord,kb,2026-02-13 23:02:53Z,31.9609,31.9609,32.6406,81
1000,entity,destroy,concord-no-serialize,kb,2026-02-13 23:03:16Z,31.9609,31.9609,31.9609,94
1000,entity,destroy,ecs-lua,kb,2026-02-13 23:03:47Z,81.3438,81.3438,81.3438,82
1000,entity,destroy,lovetoys,kb,2026-02-13 23:04:05Z,0.0001,0.0001,0.0001,96
1000,entity,destroy,nata,kb,2026-02-13 23:06:07Z,24.1563,24.1563,24.1563,100
1000,entity,destroy,tinyecs,kb,2026-02-13 23:06:09Z,8.1328,8.1328,8.1328,100
1000,component,get,concord,s,2026-02-13 23:06:11Z,6.375e-6,6.25e-6,6.542e-6,100
1000,component,get,concord-no-serialize,s,2026-02-13 23:06:31Z,5.479e-6,5.4375e-6,5.542e-6,100
1000,component,get,ecs-lua,s,2026-02-13 23:07:02Z,0.000027708,0.000027458,0.000028083,100
1000,component,get,lovetoys,s,2026-02-13 23:07:15Z,8.771e-6,8.708e-6,8.9375e-6,100
1000,component,get,nata,s,2026-02-13 23:07:24Z,4.25e-6,4.167e-6,4.25e-6,100
1000,component,get,tinyecs,s,2026-02-13 23:07:26Z,4.083e-6,4e-6,4.125e-6,100
1000,component,get,concord,kb,2026-02-13 23:07:42Z,0.0001,0.0001,0.0001,99
1000,component,get,concord-no-serialize,kb,2026-02-13 23:08:12Z,0.0001,0.0001,0.0001,100
1000,component,get,ecs-lua,kb,2026-02-13 23:08:44Z,85.9375,85.9375,85.9375,82
1000,component,get,lovetoys,kb,2026-02-13 23:09:02Z,0.0001,0.0001,0.0001,100
1000,component,get,nata,kb,2026-02-13 23:09:12Z,0.0001,0.0001,0.0001,100
1000,component,get,tinyecs,kb,2026-02-13 23:09:14Z,0.0001,0.0001,0.0001,100
1000,component,set,concord,s,2026-02-13 23:09:16Z,7e-6,6.896e-6,7.208e-6,92
1000,component,set,concord-no-serialize,s,2026-02-13 23:09:45Z,5.875e-6,5.833e-6,5.917e-6,95
1000,component,set,ecs-lua,s,2026-02-13 23:10:16Z,0.000021625,0.000021333,0.0000222085,100
1000,component,set,lovetoys,s,2026-02-13 23:10:29Z,9.667e-6,9.5625e-6,9.792e-6,100
1000,component,set,nata,s,2026-02-13 23:10:38Z,4.333e-6,4.292e-6,4.375e-6,100
