entities,test,framework,unit,timestamp,median,mean,stddev,min,max,rounds
10000,system_update,nata,s,2024-02-03 23:08:47Z,0.000000292,0.000000299,0.000000192,0.000000167,0.000024708,803231
10000,system_update,nata,kb,2024-02-03 23:08:48Z,0.1172,0.1172,0,0.1172,0.1172,782985
10000,system_update,concord,s,2024-02-03 23:08:50Z,0.000060375,0.000060655,0.00000458,0.000057708,0.000394583,16416
10000,system_update,concord,kb,2024-02-03 23:08:51Z,0.0001,0.0001,0.0031,0.0001,0.4102,16974
100000,add_empty_entity,lovetoys,s,2024-02-04 10:13:13Z,0.022795833,0.022764143,0.00042951,0.02206875,0.024454625,97
100000,add_empty_entity,lovetoys,kb,2024-02-04 10:13:16Z,52048.0156,52048.0308,0.0866,52048.0156,52048.6523,88
100000,add_empty_entity,ecs-lua,s,2024-02-04 10:13:19Z,0.042731583,0.040777896,0.004540173,0.03314,0.051749,93
100000,add_empty_entity,ecs-lua,kb,2024-02-04 10:13:25Z,71907.4844,71907.52,0.2414,71907.4844,71909.4922,89
100000,add_empty_entity,concord,s,2024-02-04 10:13:32Z,0.042069229,0.04205512,0.001046716,0.040086583,0.046499042,100
100000,add_empty_entity,concord,kb,2024-02-04 10:13:40Z,39441.9219,39442.0919,0.5206,39441.9219,39443.7305,100
100000,add_empty_entity,echoes,s,2024-02-04 10:13:48Z,0.008719167,0.008735574,0.00005481,0.008683,0.009046667,112
100000,add_empty_entity,echoes,kb,2024-02-04 10:13:50Z,3906.25,3906.2524,0.0258,3906.25,3906.5234,112
100000,add_empty_entity,tinyecs,s,2024-02-04 10:13:51Z,0.014673958,0.014665666,0.00047297,0.013474833,0.015775167,100
100000,add_empty_entity,tinyecs,kb,2024-02-04 10:13:53Z,11371.3906,11371.3985,0.0785,11371.3906,11372.1758,100
100000,add_entities,lovetoys,s,2024-02-04 10:13:54Z,0.067767917,0.064447336,0.005454866,0.057322708,0.074374292,91
100000,add_entities,lovetoys,kb,2024-02-04 10:14:04Z,107222.3281,107222.3329,0.0465,107222.3281,107222.7813,95
100000,add_entities,ecs-lua,s,2024-02-04 10:14:14Z,0.1153245,0.11111747,0.008265033,0.092655667,0.124956042,85
100000,add_entities,ecs-lua,kb,2024-02-04 10:14:32Z,179719.9844,179719.9851,0.0067,179719.9844,179720.0469,86
100000,add_entities,concord,s,2024-02-04 10:14:50Z,0.071113604,0.071319294,0.001919583,0.067798167,0.083018458,100
100000,add_entities,concord,kb,2024-02-04 10:15:05Z,98816.9219,98817.1164,0.6099,98816.9219,98820.5391,100
100000,add_entities,echoes,s,2024-02-04 10:15:20Z,0.055931167,0.056585502,0.002697566,0.054562042,0.068246208,97
100000,add_entities,echoes,kb,2024-02-04 10:15:31Z,128125,128125.0028,0.0275,128125,128125.2734,99
100000,add_entities,tinyecs,s,2024-02-04 10:15:42Z,0.020690896,0.020872955,0.000778184,0.019672458,0.024249792,100
100000,add_entities,tinyecs,kb,2024-02-04 10:15:47Z,37932.6406,37932.6451,0.0453,37932.6406,37933.0938,100
100000,remove_entities,lovetoys,s,2024-02-04 10:15:51Z,0.01104525,0.011004417,0.000300334,0.010207875,0.012027875,98
100000,remove_entities,lovetoys,kb,2024-02-04 10:16:06Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,remove_entities,ecs-lua,s,2024-02-04 10:16:21Z,0.002339125,0.003178313,0.001808222,0.002169,0.011030167,89
100000,remove_entities,ecs-lua,kb,2024-02-04 10:16:42Z,1.1641,1.1677,0.0355,1.1641,1.5117,96
100000,remove_entities,concord,s,2024-02-04 10:17:05Z,0.071553396,0.07172103,0.002269281,0.067769292,0.078689625,100
100000,remove_entities,concord,kb,2024-02-04 10:17:23Z,8191.9219,8192.1165,0.5504,8191.9219,8193.7305,99
100000,remove_entities,echoes,s,2024-02-04 10:17:41Z,0.114066709,0.115023675,0.002673459,0.112372875,0.124352792,100
100000,remove_entities,echoes,kb,2024-02-04 10:18:11Z,47656.25,47656.2533,0.0332,47656.25,47656.582,100
100000,remove_entities,tinyecs,s,2024-02-04 10:18:41Z,0.019657271,0.019700118,0.000457293,0.018815708,0.021018542,100
100000,remove_entities,tinyecs,kb,2024-02-04 10:18:46Z,5120.1406,5120.1524,0.0849,5120.1406,5120.8633,100
100000,get_component,lovetoys,s,2024-02-04 10:18:51Z,0.004637208,0.004601509,0.000211443,0.0040765,0.005312083,100
100000,get_component,lovetoys,kb,2024-02-04 10:19:06Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,get_component,ecs-lua,s,2024-02-04 10:19:20Z,0.010879083,0.011495774,0.001706147,0.0103335,0.020103542,98
100000,get_component,ecs-lua,kb,2024-02-04 10:19:50Z,8593.75,8593.7549,0.0472,8593.75,8594.2031,92
100000,get_component,concord,s,2024-02-04 10:20:18Z,0.001235083,0.001275958,0.000380502,0.001147792,0.005017667,100
100000,get_component,concord,kb,2024-02-04 10:20:29Z,0.0001,0.0074,0.073,0.0001,0.7266,99
100000,get_component,echoes,s,2024-02-04 10:20:40Z,0.000030708,0.000032613,0.00000579,0.000029792,0.000078333,99
100000,get_component,echoes,kb,2024-02-04 10:20:55Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,get_component,tinyecs,s,2024-02-04 10:21:09Z,0.000798521,0.000835078,0.000104724,0.000728542,0.00119875,94
100000,get_component,tinyecs,kb,2024-02-04 10:21:12Z,0.0001,0.0074,0.0727,0.0001,0.7266,100
100000,get_components,lovetoys,s,2024-02-04 10:21:16Z,0.004876313,0.00489898,0.000149695,0.004686458,0.005308542,100
100000,get_components,lovetoys,kb,2024-02-04 10:21:31Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,get_components,ecs-lua,s,2024-02-04 10:21:45Z,0.045314917,0.045801907,0.001707679,0.043098958,0.052848042,93
100000,get_components,ecs-lua,kb,2024-02-04 10:22:21Z,22656.25,22656.25,0,22656.25,22656.25,93
100000,get_components,concord,s,2024-02-04 10:22:57Z,0.0027595,0.00277599,0.000073359,0.002668458,0.003043792,99
100000,get_components,concord,kb,2024-02-04 10:23:08Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,get_components,echoes,s,2024-02-04 10:23:20Z,0.000030917,0.000034473,0.000007871,0.00002975,0.000089208,97
100000,get_components,echoes,kb,2024-02-04 10:23:35Z,0.0001,0.0048,0.046,0.0001,0.4531,97
100000,get_components,tinyecs,s,2024-02-04 10:23:50Z,0.001562541,0.001587741,0.000085124,0.001474583,0.001888208,100
100000,get_components,tinyecs,kb,2024-02-04 10:23:54Z,0.0001,0.0055,0.0494,0.0001,0.4531,84
100000,add_component,lovetoys,s,2024-02-04 10:23:57Z,0.023579417,0.023603757,0.000673623,0.022941875,0.029073833,99
100000,add_component,lovetoys,kb,2024-02-04 10:24:05Z,28906.25,28906.25,0,28906.25,28906.25,99
100000,add_component,ecs-lua,s,2024-02-04 10:24:13Z,0.022989167,0.02294877,0.00043568,0.022385042,0.024199083,77
100000,add_component,ecs-lua,kb,2024-02-04 10:24:24Z,37500,37500,0,37500,37500,78
100000,add_component,concord,s,2024-02-04 10:24:35Z,0.008209646,0.008266439,0.000392676,0.007681208,0.009709292,100
100000,add_component,concord,kb,2024-02-04 10:24:42Z,25000,25000.0073,0.0527,25000,25000.4531,100
100000,add_component,echoes,s,2024-02-04 10:24:50Z,0.016613834,0.016642194,0.000314678,0.016295333,0.018508625,100
100000,add_component,echoes,kb,2024-02-04 10:24:59Z,82031.25,82031.2545,0.0453,82031.25,82031.7031,100
100000,add_component,tinyecs,s,2024-02-04 10:25:09Z,0.002541708,0.002556353,0.00004558,0.002486083,0.0027775,113
100000,add_component,tinyecs,kb,2024-02-04 10:25:11Z,15625,15625.0097,0.0596,15625,15625.4531,111
100000,add_components,lovetoys,s,2024-02-04 10:25:13Z,0.071059271,0.071166216,0.00135907,0.069734875,0.07867525,100
100000,add_components,lovetoys,kb,2024-02-04 10:25:28Z,78125,78125,0,78125,78125,99
100000,add_components,ecs-lua,s,2024-02-04 10:25:43Z,0.079193833,0.07918686,0.001092732,0.077635125,0.084106208,87
100000,add_components,ecs-lua,kb,2024-02-04 10:26:03Z,133593.75,133593.75,0,133593.75,133593.75,85
100000,add_components,concord,s,2024-02-04 10:26:23Z,0.023285333,0.023592952,0.001118958,0.021991333,0.026866,99
100000,add_components,concord,kb,2024-02-04 10:26:38Z,75000,75000.0046,0.0458,75000,75000.4531,98
100000,add_components,echoes,s,2024-02-04 10:26:51Z,0.045418521,0.045395201,0.000875546,0.0444295,0.050197667,100
100000,add_components,echoes,kb,2024-02-04 10:27:08Z,124218.75,124218.75,0,124218.75,124218.75,100
100000,add_components,tinyecs,s,2024-02-04 10:27:24Z,0.006537979,0.006572509,0.000088683,0.006437125,0.006836417,88
100000,add_components,tinyecs,kb,2024-02-04 10:27:27Z,31250,31250.0095,0.0621,31250,31250.4531,85
100000,remove_component,lovetoys,s,2024-02-04 10:27:31Z,0.005700396,0.005867814,0.000358153,0.005465667,0.006969417,100
100000,remove_component,lovetoys,kb,2024-02-04 10:27:45Z,0.0001,0.0047,0.0455,0.0001,0.4531,99
100000,remove_component,ecs-lua,s,2024-02-04 10:28:00Z,0.030500041,0.031128226,0.003310487,0.027512208,0.052206875,100
100000,remove_component,ecs-lua,kb,2024-02-04 10:28:34Z,17187.5,17187.5,0,17187.5,17187.5,90
100000,remove_component,concord,s,2024-02-04 10:29:06Z,0.041814084,0.041879569,0.001471745,0.039077417,0.049193333,100
100000,remove_component,concord,kb,2024-02-04 10:29:25Z,4095.9609,4096.0682,0.3116,4095.9609,4096.9883,100
100000,remove_component,echoes,s,2024-02-04 10:29:44Z,0.038327063,0.038534212,0.000439584,0.037678583,0.03938325,100
100000,remove_component,echoes,kb,2024-02-04 10:30:03Z,0.0001,0.0001,0,0.0001,0.0001,100
100000,remove_component,tinyecs,s,2024-02-04 10:30:22Z,0.000930667,0.000948909,0.000071501,0.000869417,0.001171417,89
100000,remove_component,tinyecs,kb,2024-02-04 10:30:25Z,0.0001,0.0087,0.0589,0.0001,0.4531,93
100000,remove_components,lovetoys,s,2024-02-04 10:30:28Z,0.006235042,0.006336865,0.000285982,0.005953417,0.007092,100
100000,remove_components,lovetoys,kb,2024-02-04 10:30:42Z,0.0001,0.0046,0.0453,0.0001,0.4531,100
100000,remove_components,ecs-lua,s,2024-02-04 10:30:57Z,0.043384688,0.044256494,0.003192058,0.042415625,0.067760458,100
100000,remove_components,ecs-lua,kb,2024-02-04 10:31:34Z,21093.75,21093.75,0,21093.75,21093.75,100
100000,remove_components,concord,s,2024-02-04 10:32:12Z,0.033363479,0.033506763,0.001489736,0.030947333,0.037386333,62
100000,remove_components,concord,kb,2024-02-04 10:32:28Z,4095.9609,4096.0541,0.2878,4095.9609,4096.9883,100
100000,remove_components,echoes,s,2024-02-04 10:32:57Z,0.090963958,0.090954256,0.001119075,0.088913417,0.093851708,99
100000,remove_components,echoes,kb,2024-02-04 10:33:21Z,0.0001,0.0001,0,0.0001,0.0001,100
100000,remove_components,tinyecs,s,2024-02-04 10:33:45Z,0.001146875,0.001168562,0.000108837,0.000990417,0.001504833,86
100000,remove_components,tinyecs,kb,2024-02-04 10:33:48Z,0.0001,0.0083,0.0558,0.0001,0.4531,89
100000,system_update,lovetoys,s,2024-02-04 10:33:51Z,0.006376208,0.006410278,0.000213573,0.006115333,0.007488417,155
100000,system_update,lovetoys,kb,2024-02-04 10:33:52Z,0.0001,0.004,0.0345,0.0001,0.332,154
100000,system_update,ecs-lua,s,2024-02-04 10:33:54Z,0.0119895,0.012049339,0.008191932,0.00000075,0.028549458,100
100000,system_update,ecs-lua,kb,2024-02-04 10:33:56Z,8595.0391,8508.9936,5663.5697,0.2109,17190.832,100
100000,system_update,concord,s,2024-02-04 10:33:58Z,0.003463833,0.003527729,0.000242198,0.003199667,0.004260333,283
100000,system_update,concord,kb,2024-02-04 10:33:59Z,0.0001,0.0181,0.2192,0.0001,3.5195,271
100000,system_update,echoes,s,2024-02-04 10:34:01Z,0.005253375,0.005752812,0.001720724,0.004729,0.014515792,173
100000,system_update,echoes,kb,2024-02-04 10:34:04Z,0.0938,0.1237,0.197,0.0938,1.5039,131
100000,system_update,tinyecs,s,2024-02-04 10:34:05Z,0.001152333,0.001231593,0.000253462,0.00100425,0.004452458,811
100000,system_update,tinyecs,kb,2024-02-04 10:34:06Z,0.0001,0.0044,0.1311,0.0001,4.0078,935
